student_id,guardian_id,relationship,is_primary_contact,is_emergency_contact
7325,3073,FATHER,true,false
7325,3074,MOTHER,false,false
7326,2846,FATHER,true,false
7326,2847,MOTHER,false,false
7327,2846,FATHER,true,false
7327,2847,MOTHER,false,false
7328,2846,FATHER,true,false
7328,2847,MOTHER,false,false
7332,3171,FATHER,true,false
7337,3839,FATHER,true,false
7342,2782,FATHER,true,false
7342,2783,MOTHER,false,false
7345,2740,FATHER,true,false
7356,2853,FATHER,true,false
7356,2854,MOTHER,false,false
7358,2817,FATHER,true,false
7358,2818,MOTHER,false,false
7359,2817,FATHER,true,false
7359,2818,MOTHER,false,false
7360,3076,FATHER,true,false
7360,3077,MOTHER,false,false
7364,3169,FATHER,true,false
7364,3170,MOTHER,false,false
7365,3169,FATHER,true,false
7365,3170,MOTHER,false,false
7367,3420,FATHER,true,false
7367,3421,MOTHER,false,false
7368,2705,FATHER,true,false
7368,2706,MOTHER,false,false
7369,2705,FATHER,true,false
7369,2706,MOTHER,false,false
7370,2741,FATHER,true,false
7370,2742,MOTHER,false,false
7371,3309,FATHER,true,false
7371,3310,MOTHER,false,false
7372,3309,FATHER,true,false
7372,3310,MOTHER,false,false
7373,2848,FATHER,true,false
7373,2849,MOTHER,false,false
7374,2729,FATHER,true,false
7374,2819,MOTHER,false,false
7376,3481,FATHER,true,false
7378,3701,FATHER,true,false
7379,3153,FATHER,true,false
7382,2678,FATHER,true,false
7382,2679,MOTHER,false,false
7384,2885,FATHER,true,false
7384,2886,MOTHER,false,false
7385,2707,FATHER,true,false
7385,2784,MOTHER,false,false
7386,2707,FATHER,true,false
7387,2850,MOTHER,false,false
7389,2820,FATHER,true,false
7389,2821,MOTHER,false,false
7390,2822,MOTHER,false,false
7391,2883,FATHER,true,false
7391,2884,MOTHER,false,false
7392,3681,FATHER,true,false
7393,2907,FATHER,true,false
7393,2908,MOTHER,false,false
7395,2885,FATHER,true,false
7395,2886,MOTHER,false,false
7402,3098,MOTHER,false,false
7403,3098,MOTHER,false,false
7403,3287,FATHER,true,false
7405,3422,FATHER,true,false
7405,3423,MOTHER,false,false
7406,2851,FATHER,true,false
7406,2852,MOTHER,false,false
7412,3682,FATHER,true,false
7414,2743,FATHER,true,false
7415,3226,FATHER,true,false
7415,3227,MOTHER,false,false
7416,2708,FATHER,true,false
7416,2709,MOTHER,false,false
7419,3611,FATHER,true,false
7419,3612,MOTHER,false,false
7420,2978,FATHER,true,false
7420,2979,MOTHER,false,false
7421,2785,FATHER,true,false
7421,2786,MOTHER,false,false
7422,2853,FATHER,true,false
7422,2854,MOTHER,false,false
7427,2710,FATHER,true,false
7427,2711,MOTHER,false,false
7428,2823,FATHER,true,false
7428,2824,MOTHER,false,false
7430,2943,FATHER,true,false
7430,2944,MOTHER,false,false
7431,2943,FATHER,true,false
7431,2944,MOTHER,false,false
7432,2680,MOTHER,false,false
7436,2670,FATHER,true,false
7436,2927,MOTHER,false,false
7437,2928,FATHER,true,false
7437,2929,MOTHER,false,false
7441,3749,FATHER,true,false
7441,3750,MOTHER,false,false
7443,2855,FATHER,true,false
7444,2681,FATHER,true,false
7444,2682,MOTHER,false,false
7445,2681,FATHER,true,false
7445,2825,MOTHER,false,false
7446,2712,FATHER,true,false
7446,2713,MOTHER,false,false
7447,2712,FATHER,true,false
7447,2713,MOTHER,false,false
7448,2712,FATHER,true,false
7448,2713,MOTHER,false,false
7449,3536,FATHER,true,false
7449,3537,MOTHER,false,false
7450,2683,FATHER,true,false
7450,2684,MOTHER,false,false
7454,3440,FATHER,true,false
7454,3441,MOTHER,false,false
7457,2685,FATHER,true,false
7457,2686,MOTHER,false,false
7458,2856,FATHER,true,false
7458,2857,MOTHER,false,false
7459,3538,MOTHER,false,false
7462,2714,FATHER,true,false
7462,2715,MOTHER,false,false
7463,2744,FATHER,true,false
7463,2745,MOTHER,false,false
7464,3590,FATHER,true,false
7464,3591,MOTHER,false,false
7465,3592,FATHER,true,false
7465,3593,MOTHER,false,false
7466,2900,FATHER,true,false
7467,3078,FATHER,true,false
7467,3079,MOTHER,false,false
7468,3078,FATHER,true,false
7468,3079,MOTHER,false,false
7469,2687,FATHER,true,false
7469,2688,MOTHER,false,false
7508,3836,FATHER,true,false
7509,3405,MOTHER,false,false
7522,2787,FATHER,true,false
7522,2788,MOTHER,false,false
7524,3311,FATHER,true,false
7524,3312,MOTHER,false,false
7527,2746,FATHER,true,false
7527,2747,MOTHER,false,false
7529,3835,FATHER,true,false
7530,3574,FATHER,true,false
7530,3575,MOTHER,false,false
7531,2716,FATHER,true,false
7531,2717,MOTHER,false,false
7534,2826,FATHER,true,false
7535,3009,FATHER,true,false
7535,3010,MOTHER,false,false
7539,3124,FATHER,true,false
7539,3125,MOTHER,false,false
7540,3124,FATHER,true,false
7540,3125,MOTHER,false,false
7541,3578,FATHER,true,false
7541,3579,MOTHER,false,false
7542,3834,FATHER,true,false
7543,2647,FATHER,true,false
7543,2648,MOTHER,false,false
7547,3751,FATHER,true,false
7548,2858,FATHER,true,false
7548,2859,MOTHER,false,false
7551,3738,FATHER,true,false
7551,3739,MOTHER,false,false
7552,3738,FATHER,true,false
7552,3739,MOTHER,false,false
7553,3738,FATHER,true,false
7553,3739,MOTHER,false,false
7555,3424,FATHER,true,false
7555,3425,MOTHER,false,false
7556,3080,FATHER,true,false
7556,3081,MOTHER,false,false
7561,2718,FATHER,true,false
7561,2719,MOTHER,false,false
7562,3741,MOTHER,false,false
7562,3776,FATHER,true,false
7563,3740,FATHER,true,false
7563,3741,MOTHER,false,false
7564,3035,FATHER,true,false
7564,3036,MOTHER,false,false
7566,3035,FATHER,true,false
7566,3036,MOTHER,false,false
7568,2945,FATHER,true,false
7568,2946,MOTHER,false,false
7570,3482,FATHER,true,false
7570,3483,MOTHER,false,false
7571,3643,FATHER,true,false
7571,3644,MOTHER,false,false
7572,2649,MOTHER,false,false
7573,3172,FATHER,true,false
7573,3173,MOTHER,false,false
7574,3288,FATHER,true,false
7574,3289,MOTHER,false,false
7575,3059,FATHER,true,false
7575,3060,MOTHER,false,false
7576,3059,FATHER,true,false
7576,3060,MOTHER,false,false
7578,2887,FATHER,true,false
7578,2888,MOTHER,false,false
7579,3484,FATHER,true,false
7579,3485,MOTHER,false,false
7581,3594,FATHER,true,false
7581,3595,MOTHER,false,false
7582,3625,FATHER,true,false
7582,3626,MOTHER,false,false
7583,3580,FATHER,true,false
7583,3581,MOTHER,false,false
7584,3580,FATHER,true,false
7584,3581,MOTHER,false,false
7585,2947,FATHER,true,false
7585,2948,MOTHER,false,false
7586,2947,FATHER,true,false
7586,2948,MOTHER,false,false
7587,3406,MOTHER,false,false
7588,3486,FATHER,true,false
7588,3487,MOTHER,false,false
7589,3126,FATHER,true,false
7589,3127,MOTHER,false,false
7590,3126,FATHER,true,false
7590,3127,MOTHER,false,false
7591,3645,FATHER,true,false
7591,3646,MOTHER,false,false
7592,2949,FATHER,true,false
7593,2761,FATHER,true,false
7593,2762,MOTHER,false,false
7594,3228,FATHER,true,false
7594,3229,MOTHER,false,false
7595,3647,FATHER,true,false
7595,3648,MOTHER,false,false
7596,3729,FATHER,true,false
7596,3730,MOTHER,false,false
7597,2789,FATHER,true,false
7597,2790,MOTHER,false,false
7598,2659,FATHER,true,false
7598,2660,MOTHER,false,false
7600,3735,MOTHER,false,false
7601,3407,FATHER,true,false
7602,3200,FATHER,true,false
7602,3201,MOTHER,false,false
7603,3200,FATHER,true,false
7603,3201,MOTHER,false,false
7604,3649,MOTHER,false,false
7605,3488,FATHER,true,false
7605,3489,MOTHER,false,false
7606,3702,MOTHER,false,false
7608,3702,MOTHER,false,false
7615,3703,FATHER,true,false
7615,3704,MOTHER,false,false
7616,3705,FATHER,true,false
7616,3706,MOTHER,false,false
7617,2748,MOTHER,false,false
7618,2791,FATHER,true,false
7618,2792,MOTHER,false,false
7619,2791,FATHER,true,false
7619,2792,MOTHER,false,false
7620,3707,FATHER,true,false
7620,3708,MOTHER,false,false
7621,2795,FATHER,true,false
7622,3613,FATHER,true,false
7622,3614,MOTHER,false,false
7623,2996,FATHER,true,false
7623,2997,MOTHER,false,false
7624,2996,FATHER,true,false
7624,2997,MOTHER,false,false
7625,2996,FATHER,true,false
7625,2997,MOTHER,false,false
7626,3717,FATHER,true,false
7626,3718,MOTHER,false,false
7631,3709,FATHER,true,false
7632,3650,MOTHER,false,false
7635,3490,MOTHER,false,false
7637,2720,FATHER,true,false
7637,2721,MOTHER,false,false
7638,3061,FATHER,true,false
7638,3062,MOTHER,false,false
7639,3061,FATHER,true,false
7639,3062,MOTHER,false,false
7640,2650,FATHER,true,false
7641,3736,FATHER,true,false
7641,3737,MOTHER,false,false
7642,3627,FATHER,true,false
7643,2862,FATHER,true,false
7643,2863,MOTHER,false,false
7644,2901,FATHER,true,false
7644,2902,MOTHER,false,false
7645,3731,FATHER,true,false
7645,3732,MOTHER,false,false
7646,3731,FATHER,true,false
7646,3732,MOTHER,false,false
7648,3367,FATHER,true,false
7648,3368,MOTHER,false,false
7650,2689,FATHER,true,false
7650,3313,MOTHER,false,false
7651,2689,FATHER,true,false
7651,2690,MOTHER,false,false
7652,2689,FATHER,true,false
7652,2690,MOTHER,false,false
7653,2722,FATHER,true,false
7653,2723,MOTHER,false,false
7654,2651,FATHER,true,false
7654,2652,MOTHER,false,false
7655,2651,FATHER,true,false
7655,2652,MOTHER,false,false
7656,3491,FATHER,true,false
7656,3492,MOTHER,false,false
7657,3491,FATHER,true,false
7657,3492,MOTHER,false,false
7658,2965,FATHER,true,false
7659,2965,FATHER,true,false
7660,2653,FATHER,true,false
7660,2654,MOTHER,false,false
7662,3128,FATHER,true,false
7662,3129,MOTHER,false,false
7663,3128,FATHER,true,false
7663,3129,MOTHER,false,false
7664,3493,FATHER,true,false
7664,3494,MOTHER,false,false
7666,2655,FATHER,true,false
7666,2656,MOTHER,false,false
7667,2930,FATHER,true,false
7667,2931,MOTHER,false,false
7668,3037,FATHER,true,false
7668,3038,MOTHER,false,false
7669,2724,FATHER,true,false
7669,2725,MOTHER,false,false
7670,2749,FATHER,true,false
7670,2750,MOTHER,false,false
7671,2729,FATHER,true,false
7671,2730,MOTHER,false,false
7672,3099,FATHER,true,false
7672,3100,MOTHER,false,false
7673,2657,FATHER,true,false
7673,2658,MOTHER,false,false
7674,3179,FATHER,true,false
7674,3180,MOTHER,false,false
7675,3179,FATHER,true,false
7675,3180,MOTHER,false,false
7676,2751,FATHER,true,false
7676,2752,MOTHER,false,false
7677,2751,FATHER,true,false
7677,2752,MOTHER,false,false
7679,3314,FATHER,true,false
7679,3315,MOTHER,false,false
7680,3314,FATHER,true,false
7680,3315,MOTHER,false,false
7681,3442,FATHER,true,false
7681,3443,MOTHER,false,false
7682,2793,FATHER,true,false
7682,2794,MOTHER,false,false
7683,3023,FATHER,true,false
7683,3024,MOTHER,false,false
7684,3023,FATHER,true,false
7684,3024,MOTHER,false,false
7685,3023,FATHER,true,false
7685,3024,MOTHER,false,false
7686,2669,FATHER,true,false
7689,3733,FATHER,true,false
7690,3628,FATHER,true,false
7690,3629,MOTHER,false,false
7691,2726,FATHER,true,false
7691,2727,MOTHER,false,false
7692,2860,FATHER,true,false
7692,2861,MOTHER,false,false
7693,2860,FATHER,true,false
7693,2861,MOTHER,false,false
7694,2860,FATHER,true,false
7694,2861,MOTHER,false,false
7695,2741,FATHER,true,false
7695,2742,MOTHER,false,false
7696,2830,FATHER,true,false
7696,2831,MOTHER,false,false
7697,2830,FATHER,true,false
7697,2831,MOTHER,false,false
7698,2661,FATHER,true,false
7698,2662,MOTHER,false,false
7699,2661,FATHER,true,false
7699,2662,MOTHER,false,false
7701,3710,MOTHER,false,false
7702,3582,FATHER,true,false
7702,3583,MOTHER,false,false
7703,3615,FATHER,true,false
7703,3616,MOTHER,false,false
7705,2663,FATHER,true,false
7705,2664,MOTHER,false,false
7706,2998,FATHER,true,false
7706,2999,MOTHER,false,false
7707,2998,FATHER,true,false
7707,2999,MOTHER,false,false
7708,2998,FATHER,true,false
7708,2999,MOTHER,false,false
7709,3758,FATHER,true,false
7709,3759,MOTHER,false,false
7710,3758,FATHER,true,false
7710,3759,MOTHER,false,false
7711,3752,FATHER,true,false
7711,3753,MOTHER,false,false
7712,3742,FATHER,true,false
7712,3743,MOTHER,false,false
7713,3742,FATHER,true,false
7713,3743,MOTHER,false,false
7714,3130,FATHER,true,false
7716,2665,FATHER,true,false
7716,2666,MOTHER,false,false
7717,3181,FATHER,true,false
7717,3182,MOTHER,false,false
7718,3377,FATHER,true,false
7718,3378,MOTHER,false,false
7719,2691,FATHER,true,false
7719,2692,MOTHER,false,false
7722,2980,MOTHER,false,false
7723,2980,MOTHER,false,false
7724,3202,FATHER,true,false
7724,3617,MOTHER,false,false
7725,3202,FATHER,true,false
7725,3203,MOTHER,false,false
7726,3495,FATHER,true,false
7726,3496,MOTHER,false,false
7727,3290,FATHER,true,false
7727,3291,MOTHER,false,false
7728,3290,FATHER,true,false
7728,3291,MOTHER,false,false
7729,2728,MOTHER,false,false
7730,3719,FATHER,true,false
7730,3720,MOTHER,false,false
7731,2667,FATHER,true,false
7731,2668,MOTHER,false,false
7732,2693,FATHER,true,false
7732,2694,MOTHER,false,false
7733,2695,FATHER,true,false
7733,2696,MOTHER,false,false
7734,2696,MOTHER,false,false
7735,3204,FATHER,true,false
7735,3205,MOTHER,false,false
7736,3204,FATHER,true,false
7736,3205,MOTHER,false,false
7738,3711,FATHER,true,false
7738,3712,MOTHER,false,false
7739,3711,FATHER,true,false
7739,3712,MOTHER,false,false
7740,3497,MOTHER,false,false
7741,3339,FATHER,true,false
7744,3721,FATHER,true,false
7744,3722,MOTHER,false,false
7745,3746,FATHER,true,false
7745,3747,MOTHER,false,false
7748,3723,MOTHER,false,false
7749,2795,FATHER,true,false
7749,2796,MOTHER,false,false
7750,2795,FATHER,true,false
7750,2796,MOTHER,false,false
7751,2864,FATHER,true,false
7751,2865,MOTHER,false,false
7752,3618,FATHER,true,false
7752,3619,MOTHER,false,false
7753,3713,FATHER,true,false
7753,3714,MOTHER,false,false
7755,3154,FATHER,true,false
7755,3155,MOTHER,false,false
7756,3744,FATHER,true,false
7756,3745,MOTHER,false,false
7760,3651,FATHER,true,false
7760,3652,MOTHER,false,false
7761,3498,FATHER,true,false
7761,3499,MOTHER,false,false
7762,3120,FATHER,true,false
7762,3121,MOTHER,false,false
7763,3120,FATHER,true,false
7763,3121,MOTHER,false,false
7764,3715,FATHER,true,false
7764,3716,MOTHER,false,false
7765,3715,MOTHER,false,false
7765,3716,FATHER,true,false
7768,2731,FATHER,true,false
7768,2732,MOTHER,false,false
7769,2731,FATHER,true,false
7769,2732,MOTHER,false,false
7774,3630,FATHER,true,false
7774,3631,MOTHER,false,false
7775,3653,FATHER,true,false
7775,3654,MOTHER,false,false
7777,3655,FATHER,true,false
7777,3656,MOTHER,false,false
7778,2753,FATHER,true,false
7778,2754,MOTHER,false,false
7779,3632,FATHER,true,false
7779,3633,MOTHER,false,false
7780,3632,FATHER,true,false
7780,3633,MOTHER,false,false
7782,2755,FATHER,true,false
7782,2756,MOTHER,false,false
7783,2670,FATHER,true,false
7783,2671,MOTHER,false,false
7784,2733,MOTHER,false,false
7784,3829,FATHER,true,false
7785,2697,FATHER,true,false
7785,2698,MOTHER,false,false
7787,2757,FATHER,true,false
7787,2758,MOTHER,false,false
7789,3292,FATHER,true,false
7789,3293,MOTHER,false,false
7790,3724,FATHER,true,false
7790,3725,MOTHER,false,false
7791,3734,FATHER,true,false
7796,3827,FATHER,true,false
7797,3230,FATHER,true,false
7797,3231,MOTHER,false,false
7800,3039,FATHER,true,false
7801,3596,FATHER,true,false
7801,3597,MOTHER,false,false
7802,2950,FATHER,true,false
7802,2951,MOTHER,false,false
7803,2950,FATHER,true,false
7803,2951,MOTHER,false,false
7804,2950,FATHER,true,false
7804,2951,MOTHER,false,false
7807,3500,FATHER,true,false
7807,3501,MOTHER,false,false
7808,2866,FATHER,true,false
7808,2867,MOTHER,false,false
7809,2866,FATHER,true,false
7809,2867,MOTHER,false,false
7811,3131,FATHER,true,false
7812,3294,FATHER,true,false
7812,3295,MOTHER,false,false
7813,3267,FATHER,true,false
7813,3268,MOTHER,false,false
7815,3011,FATHER,true,false
7815,3012,MOTHER,false,false
7816,3657,FATHER,true,false
7816,3658,MOTHER,false,false
7817,3539,FATHER,true,false
7817,3540,MOTHER,false,false
7818,3826,FATHER,true,false
7822,2827,MOTHER,false,false
7822,3825,FATHER,true,false
7823,2827,MOTHER,false,false
7823,3824,FATHER,true,false
7826,3823,FATHER,true,false
7827,3726,FATHER,true,false
7828,3726,FATHER,true,false
7829,2699,FATHER,true,false
7829,2700,MOTHER,false,false
7830,2699,FATHER,true,false
7830,2700,MOTHER,false,false
7831,3822,FATHER,true,false
7832,3821,FATHER,true,false
7833,3820,FATHER,true,false
7834,3727,FATHER,true,false
7834,3728,MOTHER,false,false
7835,3819,FATHER,true,false
7837,3818,FATHER,true,false
7838,3817,FATHER,true,false
7839,3816,FATHER,true,false
7842,3815,FATHER,true,false
7844,3814,FATHER,true,false
7845,3813,FATHER,true,false
7846,3812,FATHER,true,false
7848,3811,FATHER,true,false
7849,3809,FATHER,true,false
7850,3810,FATHER,true,false
7856,3808,FATHER,true,false
7857,3807,FATHER,true,false
7858,3806,FATHER,true,false
7859,3805,FATHER,true,false
7861,3804,FATHER,true,false
7862,3803,FATHER,true,false
7865,3799,FATHER,true,false
7866,3800,FATHER,true,false
7867,3801,FATHER,true,false
7868,3795,FATHER,true,false
7869,3796,FATHER,true,false
7870,3797,FATHER,true,false
7871,3779,FATHER,true,false
7872,3802,FATHER,true,false
7873,3787,FATHER,true,false
7874,3798,FATHER,true,false
7875,3794,FATHER,true,false
7880,3791,FATHER,true,false
7881,3790,FATHER,true,false
7882,3789,FATHER,true,false
7883,3788,FATHER,true,false
7886,3793,FATHER,true,false
7888,3786,FATHER,true,false
7889,3785,FATHER,true,false
7890,3792,FATHER,true,false
7892,3784,FATHER,true,false
7893,3783,FATHER,true,false
7894,3782,FATHER,true,false
7895,3781,FATHER,true,false
7896,3780,FATHER,true,false